word,x_coord,y_coord,word_count
pokanoa,-36.643127,-8.685669,38
whakamaumahara,-14.464334,14.720604,38
manawanui,-33.280735,-21.163681,38
taui,27.584654,-10.3118305,38
tangihia,22.593687,5.5377603,38
eru,15.273971,55.896957,38
mahi_tāpoi,-53.49167,-27.152536,38
pakū,23.735641,-12.873957,38
whakapai_ake,-54.507965,-22.066875,38
ngātahitia,-2.7708752,3.7094607,38
kaitaka,19.463644,-47.61674,38
kāmura,-10.246465,-62.782604,38
tahupōtiki_wiremu_rātana,-7.0413485,46.705036,38
wahanui,5.104947,30.582373,38
rūtene,17.208393,21.842379,38
pātara,7.5581,36.183056,38
rārangi_īngoa,-68.97927,-8.609401,38
komiti_āiwi,-28.398731,42.507095,38
erihana,4.6105514,51.688065,38
pīhama,21.313824,20.14046,38
kaiwhakawā_takiwā,-37.429745,44.959126,38
pātuki,22.072695,28.495728,38
whakamanaia,-58.26377,7.789515,38
purua,15.68449,-59.87269,37
whakawhiwhi,-43.076782,-7.117853,37
paina,-4.9391203,-60.77975,37
rāngai,-57.539783,-23.240816,37
kapi_katoa,-1.532863,-21.829039,37
arahura,55.445393,-18.688276,37
moanaaraukawa,57.87048,-16.120209,37
hiruhārama,43.250477,3.5107143,37
pā_tūwatawata,52.2365,-24.788261,37
poro_rākau,15.216864,-62.622696,37
toremi,32.97053,-19.610218,37
aukatia,23.990644,-7.6384816,37
manutūkē,50.196087,10.804526,37
kōhua,10.853468,-56.825687,37
kakenga,-2.9076073,-9.919591,37
hine,35.194584,44.87086,37
whakahēngia,-60.46387,7.316429,37
ao_hurihuri,-39.0587,-33.890102,37
kāpia,5.476014,-57.76594,37
auahi,2.6038506,-58.308357,37
hoa_tāne,16.52172,49.695934,37
taiapa,23.74342,-62.41476,37
rū,45.922882,-15.14003,37
pūkākī,50.763577,15.804339,37
tārewa,-3.1683352,-20.317682,37
awherika,-24.029167,31.8623,37
mahau,33.013554,-43.737713,37
pene,21.375599,58.10114,37
whakakāhoretia,-61.565594,7.110534,37
rangatū,16.050646,14.846604,37
koroneihana,-13.787636,20.403915,37
wharekai,-23.53244,-53.840725,37
ākina,27.252264,-8.692792,37
wairua_tapu,-10.341995,46.317394,37
tōna_kōkā,20.413628,51.188156,37
whakataunga_tiriti,-58.542633,-7.2502737,37
tirarau,27.65465,30.244452,37
nireaha,-67.73566,5.903061,37
haerehuka,29.021893,19.580482,37
ohanga,-53.86519,-25.917034,37
pau_noa,-0.6829698,-14.903541,37
purei_whutupaoro,-28.925272,27.274488,37
kātipa,-23.635092,37.447655,37
karangatanga_hapū,48.93797,32.071915,37
kāwana_kerei,7.441534,31.927744,37
titonga,-39.21624,22.484715,37
kapa_ōpango,-26.097649,32.20739,37
miro,17.12378,-51.222256,36
tūhura,1.1193615,-35.566986,36
matika,28.776716,-18.929497,36
ngāti_kahu,50.42294,27.344225,36
takenga,-39.127293,-18.820395,36
oriori,33.74586,45.380928,36
taha_whakararo,51.8677,-8.049968,36
whakaea,-62.06693,-7.565024,36
whakamāramatia,-56.903275,10.58451,36
tūmataiti,-60.625973,-18.201237,36
pakiwaitara,-38.585075,-15.44298,36
waiomatatini,50.66336,12.230327,36
tōna_whāea,20.916258,50.133495,36
kuku,9.550396,-59.01512,36
pā_harakeke,-10.563623,-44.616528,36
kukume,-26.488068,-22.029312,36
moemoeā,12.8266325,7.162256,36
taumarunui,51.330128,3.1210077,36
ahukaramū,26.268238,39.402687,36
arikinui,0.101984695,38.159775,36
āki,-34.7353,-9.722882,36
whatua,20.646708,-47.421585,36
whakaara_ake,-48.732,-13.926573,36
whakapiri,13.321785,34.94423,36
rokohanga,28.168665,-9.411977,36
tahua_moni,-62.264927,-17.821901,36
turaki,-33.735554,6.2967963,36
tohungatā,-46.44188,26.603237,36
waituhi,-47.504047,29.59758,36
tohungatanga,-41.617603,-25.0521,36
paipa,1.2709248,-59.47198,36
waiwhetū,47.707687,6.234484,36
kuti_hipi,-9.577749,-61.28207,36
tomokia,27.700272,-5.7233887,36
ua_haumēne,7.007239,40.64771,36
wēpiha,20.00148,61.461742,36
peia,23.258093,-8.951367,36
puri,-41.25205,-11.58898,36
iriaka,-15.713614,46.538605,36
eramiha,10.776453,62.911793,36
awaitaia,6.762548,30.969158,36
pito_tonga,55.1796,-15.672045,35
tāpirihia,-18.780506,-53.604023,35
kōanga,11.266766,-18.376425,35
whakatenatena,-36.24842,-0.48039767,35
ēnei_tūmomo,-37.811314,-34.480965,35
taumahatanga,-23.060326,-17.435862,35
pirongia,45.571514,-2.2305307,35
īhenga,55.184624,19.19516,35
wehewehe,-31.911064,-10.195048,35
tūranganui,52.34189,2.7848728,35
taonga_tuku_iho,-41.306755,-13.650898,35
nohonoho,14.022999,-5.3510528,35
piriti,46.35188,9.854783,35
matatā,46.94945,-0.19593595,35
whakaruruhau,-30.294563,6.916656,35
ira,32.167973,36.641273,35
whānako,-5.281185,-54.34657,35
whārangi,-49.88352,20.212467,35
awhitia,29.142035,-11.796156,35
whakarata,12.252258,-25.932579,35
weriweri,-1.058821,-45.238213,35
tuāhine,29.566202,49.996532,35
whangaparāoa,54.06948,-11.380789,35
karo,-25.975374,-21.737337,35
ngātokimatawhaorua,57.121876,24.37515,35
ōhiwa,53.521416,-12.120641,35
hotunui,50.77391,15.779754,35
mereana,23.559116,56.161747,35
parirau,19.548723,-43.011505,35
kairangahau,-51.70536,-16.558886,35
tārai_waka,11.329267,-45.678326,35
whakataungia,-18.6709,-2.8855283,35
kawerau,62.114304,6.970225,35
pokapūtanga,4.2067947,-6.8228664,35
māehe,29.163738,6.95343,35
wīti,6.075692,-57.63499,35
whare_patu_mīti,-9.388157,-59.788383,35
tito_waiata,-34.604088,19.15292,35
hape,25.29692,57.016438,35
whanaunga_tata,19.33082,49.499424,35
poutama,48.277073,-2.755947,35
waiohua,50.68135,28.77825,35
murupaenga,30.509644,27.781109,35
pānuitanga,-51.34928,17.765768,35
rangihau,-12.036756,52.800606,35
huhua_noa,-12.175044,-16.465807,35
hāereere,-30.507977,25.881699,35
ngārimu,1.1208467,44.83234,35
whakamāmā,-64.384544,-19.18926,35
hāre,16.72562,38.015915,35
hāriata,20.745821,45.19023,35
ngātata,19.846241,36.174557,35
paraire,6.644719,59.79822,35
pōtangaroa,-5.041514,45.230698,35
tohungatoi,-46.800793,11.722113,35
tāwhiti,13.072601,-60.125072,34
tahatika,51.98131,-17.7729,34
rēhitatia,-24.684494,9.209147,34
tiwhikete,-22.194065,23.927984,34
angitu,-51.65747,-22.177402,34
otaota,6.72369,-57.91028,34
ano,-4.107624,-29.11745,34
tānenuiarangi,49.940773,15.591217,34
tāpaea,-18.901434,-53.532505,34
kao,40.09205,4.0588255,34
pakake,38.14577,-4.30972,34
whata,22.479963,-51.55909,34
marara,58.918056,-20.640198,34
hoturoa,53.51577,23.15357,34
pupū_ake,6.1275334,-19.92534,34
mākereti,-2.3296912,52.161304,34
poro,12.733834,-52.552174,34
namu,32.062286,-3.1992831,34
hinenuitepō,37.107433,43.42051,34
tūāhu,52.141777,21.66557,34
pakitara,6.082206,-44.310085,34
maka,15.847412,-51.580456,34
whakamāramatanga,-45.312805,15.27894,34
whakamoea,24.42158,49.21417,34
whakapākehā,-45.707047,18.664865,34
mōkihi,16.086983,-62.427868,34
whaiwhai_tohorā,3.525359,-38.12606,34
pāti,-21.613674,49.277794,34
tokowaru,25.27059,46.17979,34
piana,-35.565666,24.860052,34
kape,-56.316692,19.67248,34
tokohia,40.70813,18.792614,34
awanuiarangi,42.94781,35.99186,34
whakatūranga,-31.12593,36.233437,34
tiramōrehu,15.384325,33.399826,34
raumoa,-11.026688,53.31749,34
piripono,-38.22514,-2.5721748,34
ranga,33.254295,-4.693215,34
ngātai,9.211934,43.35456,34
kōkā,21.567087,54.039898,34
rūtene_kānara,16.628002,20.743702,34
āpotoro,-10.802094,46.441673,34
whakaaetanga_āpukapuka,-64.85146,-2.6931458,34
whakawahinga,-0.86470187,36.811363,34
hare,5.232008,50.748848,34
mātene,26.703585,59.107487,34
tenetahi,21.714376,28.561924,34
whakatipu_kai,-4.5875654,-59.97507,33
toharite,-21.9402,-41.510372,33
piharau,9.792881,-60.918144,33
tōtaranui,59.202526,-15.83708,33
arumoni,-57.10979,-25.1851,33
arotake,-56.00116,0.53171515,33
miraka,-4.698465,-63.03452,33
rīhitia,-71.04045,-13.969623,33
rapa,27.580702,-11.075852,33
papai,-31.660736,-35.05041,33
manga,22.861555,-60.762325,33
wāhanga_tuarua,-66.716125,1.9257417,33
ine,-28.701483,-42.555534,33
takaparawhā,-40.482483,5.6808667,33
kakau,19.298712,-50.34755,33
papatahi,15.789781,-63.85182,33
eke_hōiho,20.548498,-15.542565,33
pakihiwi,22.406225,-42.953274,33
tāwharau,-30.310463,6.148438,33
hihiri,-32.668415,-22.196274,33
tatau_pounamu,19.633509,9.128733,33
kata,21.988943,-33.383873,33
whakamomori,-22.06537,-8.515172,33
hihiko,-32.676876,-23.428646,33
memeha,-23.45783,-22.779425,33
in,-49.859447,28.516674,33
angaanga,17.131527,-59.247578,33
waipā,50.318985,-10.74308,33
autaia,-7.564232,-36.726875,33
tamatoa,-29.582022,37.8432,33
kirihimete,-15.976333,19.223064,33
wāhia,-19.722975,-3.8680034,33
ruatepupuke,31.957947,41.084282,33
ama,17.425234,-62.28797,33
hōtera,-9.604688,-60.51749,33
kāwanatanga_reipa,-57.444683,2.3707156,33
paihia,-10.6152935,36.58067,33
herewini,11.232705,41.74267,33
makitānara,-18.224451,49.385124,33
taoū,49.692966,27.705957,33
ōmāhu,51.58526,6.7633743,33
tūtāmure,41.30047,46.92725,33
kōkiritanga,26.564356,-2.12574,33
keita,10.992496,53.825603,33
kutikuti_hipi,-9.77062,-62.001602,33
katerina,17.302542,55.226673,33
tāhuhu_kōrero,-40.179195,-15.049164,33
ani,25.25098,54.744045,33
hōne_tōia,10.814759,28.790724,33
atua_wera,10.336811,24.42041,33
taea_noatia,-20.240665,-28.447554,32
tumu_kōrero,-45.664116,16.944948,32
tapaa,37.0293,-22.422579,32
hopu_manu,4.876976,-61.616325,32
kerikeri,44.699417,-6.422354,32
rarauhe,13.831877,-57.25292,32
ngaronga,-45.554646,-30.612572,32
hunga_whai_pānga,-65.94446,-14.062145,32
ruatōria,50.255547,11.14205,32
ma,-3.456029,-28.939484,32
auahatanga,-36.71584,-40.593597,32
ikeike,0.31971473,-44.4536,32
tohetohe,-33.059578,-7.450535,32
paranihi,-24.145372,55.534676,32
kaupare,-25.633024,-21.29906,32
pūriri,37.989254,1.604163,32
hauturu,59.576817,-18.314669,32
ngoikore,-23.553787,-22.85118,32
kōkōwai,18.81112,-52.07313,32
aranga,-34.155304,32.762165,32
urupare,-55.70413,-6.732023,32
tanu,37.163174,6.533572,32
waipoua,50.574814,-12.62162,32
rona,25.823143,-58.185432,32
heru,22.58383,-46.168636,32
waiata_rongonui,-38.04298,21.128885,32
pūoro,-37.396008,24.743465,32
tuawhitu,1.4605715,40.239426,32
kaikauhau,-15.4776745,39.657,32
kariri,18.414677,-27.188292,32
perehi,-53.569214,19.751707,32
awamutu,47.644966,8.69711,32
teko,44.852974,3.471386,32
kauwhata,-49.12528,11.042015,32
kīngi_tāwhiao,4.6773076,40.244568,32
mangatāwhiri,7.787811,-12.164797,32
hui_ātau,-30.393322,36.48064,32
ngāti_pūkeko,48.172066,30.194687,32
kāre_kau,-30.786213,10.626462,32
huanga,-9.817161,0.35351607,32
henare,6.598015,52.476353,32
tukanga,-55.17145,-11.637572,32
tautau,18.235563,-49.384396,31
tunua,9.276464,-56.90053,31
aka,19.586235,-58.529087,31
kina,8.624234,-59.605923,31
whakapono_karaitiana,-9.427651,43.143616,31
kaipāmu,-58.906082,-15.146034,31
akaroa,48.803856,-4.218822,31
āraiteuru,58.046883,24.77638,31
tohu_kākahi,7.1691256,40.06486,31
whakarerekē,-50.83575,-15.099448,31
kōti_matua,-64.71991,6.224522,31
hāmiora,14.628641,54.68585,31
takahanga,-69.285675,-2.960467,31
rito,28.117998,36.266575,31
reti,14.17236,-62.680447,31
hāmua,48.61003,32.20089,31
whāwhā,-14.974416,-36.076244,31
āwhā,42.46077,-17.129648,31
māhinaarangi,36.034565,40.525146,31
ōkahu,54.962124,-21.357098,31
wheke,25.321121,-54.825993,31
paeroa,54.8923,-12.531716,31
aitangaahauiti,51.38739,33.608116,31
tāroaroa,-6.5563765,-38.157726,31
kahukura,38.009598,44.99957,31
apakura,40.172863,45.27394,31
whakamate,15.597032,-29.867525,31
ao_tūroa,-39.17435,-19.822607,31
ongaonga,-25.133362,-20.837399,31
wareware,-27.604599,-13.328757,31
rongokako,-18.546206,46.655724,31
whakataki,1.8200995,7.4942937,31
tāua,35.879284,37.905807,31
whiro,34.59536,35.545868,31
waiata_tangi,36.053825,46.65002,31
whakaora_tūroro,-34.840637,-24.37605,31
āta_titiro,-54.83127,-7.4478035,31
hiriwa,-21.102375,26.08364,31
whāngaia,21.546915,-32.079967,31
whakahīhī,-30.15017,-23.23626,31
ngangahau,-30.54663,24.017483,31
taura_whiri,-51.14911,16.439491,31
hararei,-31.216274,26.191414,31
taikaha,-31.11028,-29.534609,31
whiri,19.55786,-49.73861,31
kuru,23.452906,-55.35618,31
rei,18.61304,-51.91518,31
pakiwaituhi,-45.879646,23.099922,31
kairangi,-26.087965,40.632996,31
whakarau,18.407349,16.146475,31
wūru,13.619892,-56.7216,31
kura_mīhana,-13.366615,34.295094,31
mate_pukupuku,16.093618,3.3221765,31
kōti_pīra,-59.96015,0.5673012,31
motu_whānui,-59.857094,-26.923439,31
iti_noa_iho,-19.957201,-20.41896,31
pārongo,-52.156002,14.7823105,31
mōhaka,53.312744,4.2800794,31
ngāti_manawa,47.082767,28.307926,31
ūpokooteika,3.3417542,8.178539,31
whakawhere,-32.44125,-1.4334315,31
mere_rikiriki,-5.3618655,45.188942,31
haihana,14.770415,19.010508,31
whakariterite,-62.220997,-2.8826656,31
rēti,-65.98868,-14.818987,31
tuini,-38.040096,21.43889,31
uauatanga,-60.60147,-21.930876,31
īngoa_kārangaranga,18.992033,49.040306,31
īhakara,10.783798,59.481335,31
pirihimana_mau_pū,16.196974,16.240988,31
riperata,18.217089,38.774303,31
hōmai,-26.079142,2.352592,31
whakakata,-32.220123,-29.077625,31
ānaha,46.058853,16.428272,31
wētere,0.23183689,56.03375,31
kerēhi,1.9254895,52.886074,31
wī_repa,4.629792,56.951107,30
tio,7.3950214,-58.72482,30
kikī,3.6852577,-60.04265,30
rino,13.727604,-50.727642,30
pihi,-11.453545,-44.6342,30
whitinga,36.98363,-22.164616,30
paku_noa,-24.961184,-44.517345,30
whakamanatanga,-53.910995,-1.3224715,30
tauranga_ika,-10.98349,-32.29107,30
whakawākanga,-61.30051,-1.1916867,30
tāmi,-50.105003,-14.348571,30
takotoranga,5.1001034,-44.57192,30
teka,-15.153737,-28.502642,30
wharepuni,32.803364,-44.755173,30
whakamā,-25.579634,-17.628931,30
ruanui,52.435688,23.318563,30
peke,28.012627,-57.966,30
arahina,26.834295,-4.739165,30
ahunga,2.116981,-48.664276,30
korokoro,26.887564,-50.12859,30
tipuna_taketake,44.10716,34.62981,30
aru,12.064449,-25.86079,30
kaukau,2.715319,-61.176125,30
pakiaka,7.2282395,-66.98124,30
tāhuhu,-43.50097,-24.743744,30
karapotia,29.347757,-11.7768545,30
ao_hōu,-38.441875,-33.960777,30
rehua,14.108376,-15.785412,30
maitai,14.010571,-50.350155,30
tarata,47.257454,-15.276635,30
huraina,-5.3948693,-45.57906,30
whakapuakina,-59.61486,12.599882,30
whakatauhia,-60.473564,3.6433065,30
haeretanga,-55.21921,-30.976091,30
whakarewa,31.07227,-33.820187,30
ahu_whakamua,-54.461246,-21.471338,30
kaihoe,7.417906,-34.921734,30
māhaki,-31.287834,-20.926464,30
tuakiritanga_āiwi,-31.328543,-49.871437,30
raro_anō_whakaatuhia,4.6745048,-22.68339,30
reimana,-15.214103,41.927345,30
whakapāha,-63.66889,-0.423106,30
kooti_arikirangi,7.958095,41.48548,30
tauā,19.005713,-15.15743,30
ngāti_mahuta,28.884375,61.365955,30
whakaekengia,28.351135,-4.330958,30
kīngi_korokī,0.5970569,38.372105,30
pāhotanga,-52.06268,14.547619,30
mea_tāpuke,40.76046,5.9043775,30
manukura,1.7368821,24.670897,30
kaitirotiro,-54.58133,2.684433,30
pārete,2.3158624,55.425266,30
ina_koa,-6.4428616,2.9055238,30
kaikauwhau,-13.383962,39.60415,30
ōna_mōhiotanga,-35.621906,-22.917433,30
wini,-27.029583,32.627552,30
matamata,45.397564,0.65694994,30
whakahaungia,26.584942,-7.512351,30
hikapuhi,-31.075005,0.4123679,30
eruera_tirikātene,-21.650364,49.157692,30
tāke_kurī,-62.050682,-3.9837463,30
mē,23.456717,-20.451965,30
hāpimana,13.0321245,43.092667,30
maimoa,11.564686,-59.66577,29
papakura,12.37869,45.439095,29
whakarerekētanga,-51.82508,-15.17104,29
tātari,-28.831318,-42.53257,29
otiia,-4.888105,-21.63631,29
whānauāapanui,55.65493,27.61839,29
hauwarea,-53.058937,-0.80673134,29
riki,24.793009,-59.974506,29
waia,-14.962214,-35.729286,29
mokemoke,-4.7200704,-33.79726,29
tē_taea,-31.797047,-13.7770815,29
waiōmio,40.980717,4.711103,29
tātai_whakapapa,39.9745,34.181034,29
ngāti_tamaterā,48.34419,28.167429,29
tāpuketia,38.56278,6.306891,29
tumeke,-29.541769,-30.859278,29
tāmia,-34.35349,-11.980008,29
ono_marama,21.251963,4.5701776,29
hahau,16.341667,-48.620396,29
nehunga,38.216915,8.954471,29
whakatere_waka,6.7893295,-47.51677,29
karawhiua,24.924862,-10.129709,29
kūititanga,47.202755,-7.632953,29
tātā,17.906927,-51.755535,29
tōpūtanga,-29.832907,37.027138,29
pāka,-30.341824,40.453148,29
karawhiu,24.739834,-13.682985,29
ngāti_pūkenga,50.025368,31.60217,29
hoari,25.107376,-41.35888,29
kaipōti,-51.5591,-1.1835849,29
mangu,17.153267,-42.850735,29
hāhi_karaitiana,-10.760465,42.645912,29
rāwāhi,38.565125,-11.629185,29
pāpāho,-50.317974,3.080742,29
tūwhare,29.572151,29.087152,29
anā,-15.584571,-16.772932,29
whakahōnore,-14.039938,13.653254,29
moeraki,50.81898,-0.9601831,29
hone,10.914733,50.625412,29
aowera,18.491705,25.241055,29
manahi,3.0447094,49.22866,29
rewharewha,16.700762,2.2213786,29
hai_mema,-26.52673,41.966766,29
taupua,14.851762,20.40302,29
korowha,-26.995218,28.22401,29
tohu_paetahi,-45.80088,5.61312,29
ngākau_pono,-39.80784,-3.0003762,29
pure,21.4422,-28.457478,29
ngare,43.24859,29.785349,29
tūranganuiarua,19.813538,20.891115,29
rangitāhau,32.066242,-0.271589,29
nuka,28.946789,24.212719,29
niupepa_reo_māori,-52.700577,18.17964,29
hia_mano,-17.888401,-44.90854,28
tapawhā,14.79214,-68.39812,28
tahā,20.299831,-53.80056,28
tuitui,15.343846,-47.94961,28
hia_rau,-17.866375,-45.276978,28
ahi_kā,-10.989148,-32.270573,28
rahinga,63.17705,5.3267703,28
taiepa,-2.923212,-65.32948,28
rōre,3.7881963,37.212246,28
māra_kūmara,12.61233,-60.998512,28
whakaingoa,-44.389046,-14.2836485,28
hāngai_pū,-40.099865,-30.525322,28
hī_ake,36.443874,-24.947462,28
takirua,-17.941399,-30.06917,28
kapo,-28.17596,-28.349573,28
whiriwhiringa,-56.428555,-7.895874,28
whakapā,-27.75927,-12.991272,28
hikitia,-19.5083,9.416871,28
tāpaetanga,-55.292717,-7.880962,28
wairere,42.402077,-0.88931286,28
awahou,43.940666,-1.0301349,28
matapihi,32.58068,-44.402905,28
homai,-26.770609,2.2254024,28
pōtaka,23.106873,-55.032837,28
pūeru,14.998106,-44.752106,28
ruapehu,46.391785,-11.361841,28
were,-49.571323,27.74599,28
wairaka,51.356216,13.9348135,28
āpiti,24.97067,-19.402039,28
ngāi_tara,47.308434,25.58657,28
ōnewa,20.736008,-60.32116,28
ira_tangata,-39.21457,-20.072594,28
tāwhaki,41.16111,43.3755,28
ngāti_rangiwewehi,44.122684,43.02139,28
poronīhia,2.4606764,-31.649782,28
whakamarumaru,19.98998,-21.494211,28
aku,-4.609448,-31.420729,28
tūroa,6.8068414,43.61567,28
manako,-30.78059,-16.447336,28
horonga,34.41828,-3.3194053,28
pākia,31.52783,-12.6706,28
papa_tākaro,-26.218666,26.806524,28
tātua,41.247746,2.380179,28
kitea_nuitia,-4.906988,-46.75163,28
toi_whakaari,-39.324463,28.601683,28
kāwhena,29.803259,-44.90212,28
tautohetia,-61.5145,5.4200487,28
new,-51.48439,25.13631,28
pakarutanga_mai,5.911437,-5.0809674,28
whakawhānau_tamariki,-34.314568,-25.15757,28
mekemeke,-27.998941,26.96428,28
waihīrere,-39.42963,30.985596,28
rangahautanga,-50.06852,-28.19883,28
kaiwhakaū,-34.432873,35.387238,28
ōtorohanga,50.1433,1.4036682,28
heuheu_tūkino,44.538177,51.179836,28
taumārere,50.91536,1.0509613,28
putaputa,1.0144094,-23.881937,28
parekuratia,31.190523,-9.747706,28
hepi,9.631885,49.14942,28
motunui,34.036015,-2.3071363,28
pukerangiora,34.775406,-2.5898063,28
punanga,56.99401,10.310473,28
hahaupōro,-27.323141,29.396442,28
whakaaengia,-63.59639,7.494774,28
tohunga_tā_moko,10.15528,-32.115444,28
hei_kaiwhakauru,-22.48415,49.24748,28
hineipaketia,14.471709,37.004654,28
houkāmau,10.293143,42.385174,28
ānaua,24.449251,23.197521,28
hanataua,26.13848,22.707523,28
minarapa,11.456958,41.635487,28
moheni,-51.211216,13.832373,28
haurongo,-44.56877,21.199627,28
heihei,-0.62201494,-55.1822,27
whīwhiwhi,-38.10027,-30.045525,27
ruarua_noa,-23.046091,-44.923088,27
whakarerea,32.724724,-18.388002,27
pukuriri,-25.46636,-15.797405,27
takahuri,-29.198494,-16.469622,27
pirau,8.28092,-56.551445,27
tamahau_mahupuku,9.609531,38.289047,27
huhuti,14.635781,-41.863308,27
nukutawhiti,52.698868,23.119425,27
tāneatua,54.97885,18.665117,27
kiwa,56.96149,22.22499,27
mākereti_papakura,-0.7660047,48.430103,27
ruamano,-34.352375,32.29573,27
waihou,51.7295,-10.795924,27
whakanohoia,-26.359549,6.262662,27
hunga_rangatahi,-35.409714,-34.76329,27
whakapaparanga,6.4057956,-16.421951,27
pine_taiapa,-1.4477856,47.757057,27
ō_mātou,-7.6503286,-32.661415,27
wanganui,44.81328,13.11604,27
whakakāhore,-58.65826,5.2720175,27
hā,17.666386,-32.97561,27
hui_whakanui,-14.316936,19.952883,27
whakatakotohia,-16.249525,-12.088817,27
whakatauira,-39.162365,-37.504555,27
tūmū,30.21957,-2.580027,27
pīhanga,41.34797,42.693462,27
heipū,10.823243,-23.685043,27
wāpu,-8.574227,-60.22679,27
whakararuraru,-34.327133,-8.683687,27
whiriwhiria,-60.553204,6.2318187,27
whakaatuhia,-37.638123,9.653784,27
haora,-21.432909,-48.617023,27
waihangahia,-18.62847,16.369844,27
hāpua,17.237345,13.346178,27
taumāhekeheke,-26.469027,29.849844,27
herenga,-41.852936,-12.179959,27
raupatuhia,-64.85652,-8.576368,27
waari,-16.390003,36.392155,27
rōpū_nāhinara,-25.931562,49.669426,27
motukā,-27.905428,-46.612583,27
tereina,37.945484,-14.281968,27
haurangi,15.076009,-25.930216,27
koti,39.828957,1.7515954,27
tamarikitanga,16.216124,5.329804,27
pānui_pukapuka,-32.081112,21.835424,27
pakeketanga,15.036107,6.862861,27
nohanga,27.245888,3.0608945,27
papakupu,-50.554237,22.136505,27
paraikete,14.034642,-50.14279,27
pāhuatia,28.722301,-6.695001,27
paura,18.391068,-27.258646,27
hei_waha_kōrero,-20.2853,46.05207,27
rangihouhiri,44.094975,44.237896,27
tohu_whakamaharatanga,40.393036,11.177093,27
matakātea,26.374413,22.479748,27
poananga,2.0736775,48.649117,27
haukotia,24.492922,-7.920406,27
tamarau,41.82562,44.727623,27
petipeti,-15.7661085,-58.052185,27
mōhio_whānuitia,-0.5301466,26.384924,27
manuao,35.86526,-13.537302,27
rekoata,-35.79688,24.356998,27
waha_kōrero,-20.166122,46.47143,27
motokā,3.198217,15.957924,27
hautoa,-34.7907,-19.969995,27
minitatanga,-15.852796,40.581615,27
auraki,-53.153606,11.000173,27
wāna,-11.86283,-62.040634,27
herekiekie,9.828898,46.99687,27
reremoana,11.601424,60.35733,27
uamairangi,27.902388,59.619816,27
ngāti_hinepare,49.972706,32.851635,27
turikatuku,28.572655,31.559206,27
hāre_hongi,31.141129,44.191765,27
āporo,25.156052,54.56697,27
hārata,16.673677,55.882496,27
poropititanga,-6.0282006,43.73545,27
rohu,39.159405,46.549286,27
ngāpora,4.667849,31.236893,27
nēra,-9.705917,37.198746,27
ngātapa,32.303772,0.30292168,27
ēria,23.210794,36.263626,27
hānara,9.479959,58.55021,27
waitoa,-1.999136,51.08014,27
hōngere,-52.082794,13.054754,27
manu_tukutuku,1.9840461,-49.632378,27
niu,-43.633762,37.90066,26
puanga,14.101499,-15.922871,26
taupōnuiatia,48.12866,-11.261904,26
paora,23.426691,61.328617,26
piko,23.454287,-48.10752,26
ahuahu,52.753437,-12.252773,26
tamatāne,44.829124,-18.48253,26
kaikōmihana,-55.132286,-0.2451937,26
whangaokeno,51.814873,3.1519635,26
$,-65.335175,-17.219275,26
puare,22.706812,-49.496044,26
whakairi,27.032358,-37.299614,26
kāhakina,32.584602,-18.326063,26
ngira,17.405304,-48.94086,26
tohutohungia,-22.862198,2.5065842,26
whāngāpē,47.088463,-5.044159,26
whakauta,55.186775,-14.157353,26
pūkōrero,-33.701088,18.819366,26
kikokiko,-41.049896,-31.79547,26
whakawehe,-32.391117,-8.086477,26
kakara,28.618124,-24.834743,26
hineahuone,31.989912,41.740883,26
ahatia,-26.77721,-14.134276,26
kanga,26.021133,-33.744217,26
pūkeke,-32.70379,-21.525446,26
titi,23.167624,-48.403374,26
kainoho,-64.78333,-14.834991,26
kaiwhakarite,-21.009716,43.726143,26
paepae,31.823942,-43.755245,26
maumaharatanga,-12.988969,12.065743,26
whakahekenga,4.2859497,13.24324,26
toa_takitini,-50.54275,22.225393,26
tohatoha,-63.24873,-18.78676,26
toha,-25.820877,3.4643464,26
tonuhia,24.242731,-38.05391,26
taiwhanga_toi,-24.472643,20.680792,26
whakakaupapa,-43.246017,-4.2442255,26
uepū,-50.674923,3.7163155,26
mōkete,-64.22279,-14.677093,26
kīngi_hōri,2.759957,37.700623,26
hahua,22.340403,4.241041,26
maaka,13.919925,55.727547,26
taratoa,8.604357,43.757305,26
rangiotū,27.763222,62.814625,26
pene_taka,11.417722,28.010885,26
rangitīaria,-6.775629,53.357006,26
whakamāoritia,-55.920612,11.437775,26
reiwhati,15.150062,21.660818,26
kaiwhakauru,-25.446115,49.43897,26
whakapā_atu,-27.085617,0.7229416,26
kōmihana_uiui,-59.294296,0.29764175,26
kaiwhakataetae,-23.514328,47.377434,26
hore_kau,-28.949625,10.300466,26
hīnota,-17.080158,40.57354,26
aronui,-31.898045,-31.664509,26
takohatia,-16.58597,7.602147,26
rore,6.0237064,35.406357,26
īngoa_iriiri,18.420137,46.30518,26
popo,24.660347,-22.29486,26
aitū,29.2654,58.104446,26
meha,-0.50045073,52.22027,26
tumutara,-3.4868937,54.61332,26
hopere,5.5402875,52.204605,26
āria,-41.702908,-31.209581,26
tāmaki_paenga_hira,-25.780876,21.733498,26
maro,24.358484,-52.125294,25
pipiri,10.815629,-19.090832,25
haratua,-18.187183,19.37454,25
pāmu_miraka_kau,-8.182556,-61.812294,25
paingia,-22.948023,-7.807392,25
whakamoe,39.18489,43.605858,25
nohonga,2.6306915,10.525694,25
